epoch,accuracy,loss,val_accuracy,val_loss
0,0.50244385,1.3658906719078907,0.4986935257911682,1.3749479131308726
1,0.50757784,1.3502451282199117,0.4991515278816223,1.373617194706673
2,0.5092777,1.3467213743544462,0.49919044971466064,1.3743223291568178
3,0.51021105,1.344351914472248,0.4992866516113281,1.3750353776597444
4,0.5112779,1.34237879051274,0.49933016300201416,1.3738648703187573
